0.59297 -0.01243
0.59651 -0.01221
0.60004 -0.01200
0.60358 -0.01179
0.60712 -0.01158
0.61066 -0.01138
0.61420 -0.01118
0.61774 -0.01099
0.62128 -0.01080
0.62482 -0.01061
0.62836 -0.01043
0.63190 -0.01025
0.63544 -0.01008
0.63898 -0.00991
0.64252 -0.00974
0.64606 -0.00958
0.64960 -0.00942
0.65314 -0.00926
0.65668 -0.00911
0.66022 -0.00897
0.66375 -0.00882
0.66729 -0.00868
0.67083 -0.00854
0.67437 -0.00841
0.67791 -0.00828
0.68145 -0.00815
0.68499 -0.00802
0.68853 -0.00790
0.69207 -0.00777
0.69561 -0.00765
0.69915 -0.00753
0.70269 -0.00741
0.70623 -0.00729
0.70977 -0.00717
0.71331 -0.00706
0.71685 -0.00694
0.72039 -0.00683
0.72392 -0.00672
0.72746 -0.00661
0.73100 -0.00651
0.73454 -0.00641
0.73808 -0.00631
0.74162 -0.00621
0.74516 -0.00612
0.74870 -0.00603
0.75224 -0.00595
0.75578 -0.00587
0.75932 -0.00579
0.76286 -0.00571
0.76640 -0.00564
0.76994 -0.00557
0.77348 -0.00550
0.77702 -0.00543
0.78056 -0.00536
0.78409 -0.00530
0.78763 -0.00523
0.79117 -0.00517
0.79471 -0.00510
0.79825 -0.00503
0.80179 -0.00497
0.80533 -0.00490
0.80887 -0.00482
0.81241 -0.00475
0.81595 -0.00468
0.81949 -0.00461
0.82303 -0.00454
0.82657 -0.00446
0.83011 -0.00439
0.83365 -0.00432
0.83719 -0.00425
0.84073 -0.00418
0.84427 -0.00411
0.84780 -0.00404
0.85134 -0.00398
0.85488 -0.00391
0.85842 -0.00385
0.86196 -0.00379
0.86550 -0.00373
0.86904 -0.00367
0.87258 -0.00362
0.87612 -0.00356
0.87966 -0.00351
0.88320 -0.00346
0.88674 -0.00341
0.89028 -0.00337
0.89382 -0.00332
0.89736 -0.00328
0.90090 -0.00324
0.90444 -0.00320
0.90797 -0.00316
0.91151 -0.00312
0.91505 -0.00308
0.91859 -0.00304
0.92213 -0.00300
0.92567 -0.00295
0.92921 -0.00290
0.93275 -0.00285
0.93629 -0.00279
0.93983 -0.00273
0.94337 -0.00265
0.94691 -0.00258
0.95045 -0.00249
0.95399 -0.00239
0.95753 -0.00229
0.96107 -0.00217
0.96461 -0.00204
0.96815 -0.00191
0.97168 -0.00175
0.97522 -0.00159
0.97876 -0.00141
0.98230 -0.00122
0.98584 -0.00101
0.98938 -0.00078
0.99292 -0.00054
0.99646 -0.00028
1.00000 0.00000
